domain,content,symptom,disease_name,source_filename
1,"만성 눈물주머니염증의 치료는 코눈물관 막힘을 해결하는 데 초점이 맞춰져 있습니다. 먼저, 항생제 점안제를 사용하여 감염을 억제하거나 치료합니다. 신생아의 경우, 코눈물관이 막혀 있는 경우에는 코눈물관부지법을 시행하여 막힌 부위를 열어줍니다. 성인의 경우, 눈물주머니와 코안을 연결하는 수술인 눈물주머니코안연결술(Dacryocystorhinostomy, DCR)을 통해 막힌 부위를 우회하여 눈물 배출을 원활하게 합니다.",눈물|눈물주머니염증,눈물주머니염증|Dacryocystorhinostomy,cid_21077_1.json
1,"눈물주머니염증(Dacryocystitis)은 선천적으로 코눈물관이 막혀 있거나, 후천적으로 코눈물관이 막히는 환자에서 발생할 수 있습니다. 이러한 경우 눈물주머니에 눈물이 제대로 배출되지 못하고 정체되면서 감염이 발생하게 됩니다.",눈물주머니염증,눈물주머니염증,cid_21078_1.json
1,"눈물과 눈물기관 질환은 눈물의 생성, 분비, 배출 과정에서 발생하는 다양한 문제를 포함합니다. 눈물은 눈 표면을 보호하고 윤활을 제공하며, 감염으로부터 눈을 방어하는 중요한 역할을 합니다. 눈물은 주로 눈물샘에서 생성되며, 눈물의 배출은 눈물점, 눈물소관, 눈물주머니, 그리고 비루관을 통해 이루어집니다. 눈물의 과도한 생성은 눈물 과다증을 유발할 수 있으며, 이는 자극, 염증, 또는 감염에 의해 발생할 수 있습니다. 반대로, 눈물의 생성이 부족하면 안구건조증이 발생하며, 이는 눈 표면의 손상과 불편감을 초래할 수 있습니다. 눈물 배출 경로의 막힘은 눈물흘림증을 유발하며, 이는 눈물의 정상적인 흐름을 방해하여 눈물의 과잉 축적을 초래합니다. 눈물기관의 감염은 눈물주머니염과 같은 질환을 일으킬 수 있으며, 이는 통증, 부종, 발적, 그리고 고름 분비를 동반할 수 있습니다. 눈물과 눈물기관 질환의 진단은 환자의 증상, 병력, 그리고 다양한 검사 방법을 통해 이루어집니다. 치료는 원인에 따라 다르며, 약물치료, 수술적 치료, 또는 보조적 치료가 포함될 수 있습니다. 적절한 치료를 통해 눈물과 눈물기관의 기능을 회복하고, 환자의 삶의 질을 향상시킬 수 있습니다.",통증|부종|발적|고름 분비|불편감,눈물 과다증|안구건조증|눈물흘림증|눈물주머니염,cid_21079_1.json
1,"안와질환은 눈을 둘러싸고 있는 뼈 구조인 안와에 발생하는 다양한 질환을 의미합니다. 안와는 눈을 보호하고 지지하는 역할을 하며, 이 부위에 문제가 생기면 시각 기능뿐만 아니라 안구의 위치와 운동에도 영향을 미칠 수 있습니다. 안와질환은 외상, 염증, 감염, 종양, 또는 선천적 이상 등 다양한 원인에 의해 발생할 수 있습니다. 안와골절은 외상으로 인해 안와의 뼈가 손상되는 상태로, 안구 함몰, 복시, 안구 운동 제한 등의 증상이 나타날 수 있습니다. 안와염은 안와 내 조직에 염증이 생기는 질환으로, 주로 세균 감염에 의해 발생하며, 통증, 부종, 발적, 시력 저하 등의 증상을 유발할 수 있습니다. 안와 내 종양은 양성 또는 악성일 수 있으며, 안구 돌출, 시력 저하, 안구 운동 장애 등의 증상을 동반할 수 있습니다. 안와질환의 진단은 병력 청취, 신체검사, 영상검사(CT, MRI 등)를 통해 이루어지며, 치료는 원인에 따라 약물치료, 수술적 치료, 또는 방사선 치료 등이 포함될 수 있습니다. 안와질환은 조기 진단과 적절한 치료가 중요하며, 치료가 지연될 경우 영구적인 시력 손상이나 안구 기능 장애를 초래할 수 있습니다.",안구 통증|시야 흐림|통증|부종|발적|시력 저하|복시|안구 운동 제한|안구 돌출|안구 운동 장애,안와질환|안와골절|안와염,cid_21080_1.json
1,"1) 갑상샘 안병증은 갑상샘 기능 이상과 동시에 시작되거나, 갑상샘 기능 이상이 발생한 이후에 약간의 시간 차이를 두고 발병할 수 있습니다. 이 질환은 자연적으로 소실되기도 하며, 갑상샘 기능 이상이 치료된 이후에 증상이 사라질 수도 있습니다. 2) 갑상샘 안병증은 주로 갑상샘 기능 항진증과 연관되어 나타나는 경우가 많지만, 갑상샘 기능이 저하된 상태나 정상 기능을 보이는 경우에도 발생할 수 있습니다.",,갑상샘 안병증|갑상샘 기능 항진증,cid_21081_1.json
1,"갑상샘 안병증에서 안구돌출은 대부분 양쪽 눈에서 발생하는 경우가 많습니다. 안구돌출의 정도는 갑상샘 기능 상태와 크게 연관이 없습니다. 안구돌출의 주요 원인은 외안근의 비대이며, 그 외에도 안와 조직의 부종이 원인으로 작용할 수 있습니다.",안구 돌출,갑상샘 안병증,cid_21082_1.json
1,"갑상샘 안병증(Grave's ophthalmopathy)에서 안구 운동 장애는 흔히 관찰되는 증상 중 하나입니다. 눈모임부전(Convergence insufficiency)은 두 눈이 동시에 안쪽으로 움직여 가까운 물체를 초점에 맞추는 능력이 저하된 상태를 의미합니다. 안근마비(Extraocular muscle palsy)는 안구를 움직이는 외안근의 기능이 부분적 또는 완전히 마비된 상태로, 특정 방향으로의 안구 운동이 제한되거나 불가능해질 수 있습니다.",안구 운동 장애|눈모임부전|안근마비,갑상샘 안병증|안근마비,cid_21083_1.json
1,"구결막 부종은 결막 조직이 부어오르는 상태로, 눈의 불편감과 충혈을 유발할 수 있습니다. 시력저하는 갑상샘 안병증으로 인해 발생할 수 있으며, 이는 시각 기능에 영향을 미치는 심각한 문제로 이어질 수 있습니다. 녹내장은 안압 상승으로 인해 시신경이 손상되는 질환으로, 갑상샘 안병증과 연관되어 발생할 수 있습니다. 시신경 유두부종은 시신경의 부종으로, 이는 시신경 압박이나 염증으로 인해 발생하며, 시력 손실로 이어질 가능성이 있습니다.",눈의 불편감|충혈|시력 손실|시신경 압박|염증,갑상샘 안병증|녹내장|시신경 유두부종,cid_21084_1.json
1,"갑상샘 안병증은 자가면역질환으로, 면역체계가 자신의 조직을 공격하는 과정에서 발생합니다. 이 질환은 주로 갑상샘 기능 항진증(그레이브스병)과 연관되어 나타나며, 자가항체가 갑상샘뿐만 아니라 안구 주변 조직에도 영향을 미칩니다. 자가항체는 안구 뒤쪽의 섬유아세포와 지방세포를 자극하여 염증 반응을 유발하고, 이로 인해 안구 주변 조직이 부어오르거나 비대해질 수 있습니다. 이 과정에서 안구를 움직이는 근육에도 염증이 생기며, 근육이 두꺼워지고 기능이 저하될 수 있습니다. 결과적으로 안구 돌출, 복시(겹쳐 보임), 안구 건조증, 그리고 심한 경우 시력 손실과 같은 증상이 나타날 수 있습니다. 갑상샘 안병증의 발생에는 유전적 요인과 환경적 요인이 복합적으로 작용하며, 흡연은 이 질환의 주요 악화 요인으로 알려져 있습니다. 또한, T세포와 B세포의 면역 반응이 과도하게 활성화되면서 염증 매개물질이 분비되고, 이로 인해 조직 손상이 진행됩니다. 이 질환은 자가면역 반응의 결과로 발생하기 때문에, 치료는 염증을 억제하고 면역 반응을 조절하는 데 초점이 맞춰집니다.",안구 통증|겹쳐 보임(복시)|안구 건조증|시력 손실,자가면역질환|그레이브스병|녹내장,cid_21085_1.json
1,"갑상샘 안병증(Grave's ophthalmopathy)에서는 외안근 조직에 림프구, 형질세포, 비만세포가 침윤됩니다. 또한, 외안근 조직 내에 점액다당류가 비정상적으로 축적됩니다. 질환이 진행된 후기 단계에서는 외안근 조직에 섬유화가 발생합니다.",,갑상샘 안병증,cid_21086_1.json
1,"갑상샘 안병증의 치료로는 고용량의 부신피질호르몬제를 사용하는 것이 일반적입니다. 필요한 경우 방사선 치료를 병행할 수 있습니다. 안와감압술은 노출각막염이 발생하거나 압박성 시신경병증이 동반된 경우에 시행합니다. 이러한 수술적 치료는 병의 진행이 멈춘 후에 시행하는 것이 원칙입니다. 수술의 순서는 눈알 돌출 교정을 우선으로 하며, 이후 복시 교정, 마지막으로 눈꺼풀 후퇴증 교정을 진행합니다.",시신경병증,안병증|시신경병증|눈꺼풀 후퇴증,cid_21087_1.json
1,"건성안의 원인 중 하나는 눈물의 부족입니다. 이는 노화로 인해 눈물 분비가 감소하는 경우, 쇼그렌증후군과 같은 자가면역질환, 또는 스티븐스-존슨 증후군과 같은 심각한 피부 및 점막 질환에 의해 발생할 수 있습니다. 또 다른 원인은 눈물막의 과도한 증발입니다. 이는 눈꺼풀염과 같은 염증성 질환, 마이봄샘염으로 인해 눈꺼풀의 기름샘 기능이 저하되는 경우, 또는 눈깜빡임장애로 인해 눈물막이 제대로 유지되지 못하는 상황에서 발생할 수 있습니다.",안구 통증|시야 흐림|비문증|눈물 부족,쇼그렌증후군|스티븐스-존슨 증후군|염증성 질환|마이봄샘염|눈깜빡임장애,cid_21089_1.json
1,"건성안은 눈이 건조하다는 느낌이 들며, 눈이 쉽게 부시거나 빛에 민감해지는 증상이 나타날 수 있습니다. 또한, 눈 안에 이물질이 들어간 것 같은 불편함이 느껴질 수 있으며, 눈이 타는 듯한 작열감이 동반될 수 있습니다. 이와 함께 눈꺼풀에 염증이 생기는 경우도 흔히 관찰됩니다.",,,cid_21090_1.json
1,"건성각결막염은 눈물의 분비가 감소하거나 눈물의 질적 변화로 인해 발생하는 질환으로, 각막과 결막의 염증을 동반합니다. 이 질환은 눈의 건조감, 이물감, 작열감, 시야 흐림 등의 증상을 유발할 수 있습니다. 특히 쇼그렌증후군과 같은 자가면역질환과 연관이 깊으며, 쇼그렌증후군은 눈물샘과 침샘을 포함한 외분비샘의 기능 저하를 초래하여 건성각결막염을 악화시킬 수 있습니다.",건성감|이물감|작열감|시야 흐림,건성각결막염|쇼그렌증후군,cid_21091_1.json
1,"1. 세극등검사를 통해 각막과 결막의 건조 상태를 확인하고, 눈물띠의 높이와 부유물, 점액가닥, 각막의 실모양체를 관찰합니다. 2. 쉬르머검사는 여과지를 아래 눈꺼풀에 위치시킨 후 젖은 부분의 길이를 측정하여 눈물 분비량을 평가합니다. 3. 눈물막파괴시간(Tear film breakup time, BUT)은 플루오레세인(fluorescein)을 점안한 후 눈물막이 균열되는 시간을 측정하여 눈물막의 안정성을 평가하며, 10초 이하일 경우 비정상으로 간주됩니다. 4. 로즈뱅갈염색(Rose-Bengal score)을 통해 죽거나 벗겨진 각막 및 결막 상피세포, 필라멘트, 지질이 포함된 점액가닥 등을 염색하여 확인합니다. 5. 결막찰과 표본검사를 통해 결막의 술잔세포 수를 확인하고, 락토페린 효소의 감소 여부를 평가합니다.",안구 건조|점액가닥,녹내장,cid_21092_1.json
1,"건성안의 치료 방법에는 여러 가지가 있습니다. 첫째, 인공눈물을 사용하여 눈 표면의 수분을 보충하고 윤활을 개선합니다. 둘째, 건성안을 유발하는 원인 질환, 예를 들어 쇼그렌 증후군과 같은 질환을 치료하여 근본적인 문제를 해결합니다. 셋째, 눈물의 배출을 줄이기 위해 눈물점을 폐쇄하는 방법을 사용할 수 있습니다. 이는 눈물이 눈 표면에 더 오래 머물도록 도와줍니다. 마지막으로, 건조한 환경을 피하는 것이 중요합니다. 예를 들어, 건조한 공기를 줄이기 위해 가습기를 사용하거나 바람이 강한 환경에서 보호 장비를 착용하는 것이 도움이 될 수 있습니다.",건성안,쇼그렌 증후군,cid_21094_1.json
1,"눈물막은 세 가지 층으로 구성되어 있습니다. 첫 번째는 지질층으로, 이는 눈물의 증발을 방지하고 눈물막의 안정성을 유지하는 역할을 합니다. 두 번째는 수성층으로, 이는 눈물막의 가장 큰 부분을 차지하며, 주로 눈을 촉촉하게 유지하고 영양분을 공급하며 노폐물을 제거하는 기능을 합니다. 세 번째는 점액층으로, 이는 눈물막이 각막과 결막 표면에 고르게 퍼질 수 있도록 도와주는 역할을 합니다.",,,cid_21095_1.json
1,"눈물은 눈물점(punctum)을 통해 배출되기 시작합니다. 눈물점은 상안검과 하안검에 각각 위치하며, 상눈물소관(upper canaliculus)과 하눈물소관(lower canaliculus)으로 연결됩니다. 상눈물소관과 하눈물소관은 공통눈물소관(common canaliculus)으로 합쳐지게 됩니다. 공통눈물소관은 눈물주머니(lacrimal sac)로 이어지며, 눈물은 이곳에 일시적으로 저장됩니다. 눈물주머니에서 코눈물관(nasolacrimal duct)을 통해 아래콧길(inferior nasal meatus)로 배출됩니다. 결과적으로 눈물은 비강으로 흘러들어가게 됩니다.",,,cid_21096_1.json
1,"플루오르세인 염색약 소실검사(FDDT)는 2% 농도의 플루오르세인 염색약을 한 방울 점안한 후, 5분이 경과했을 때 염색약이 얼마나 소실되었는지를 평가하는 검사입니다. 이 검사는 소실 정도를 기준으로 0등급에서 4등급까지 나누어 기록합니다.",,,cid_21098_1.json
1,"1. Jones 일차염색검사는 아래코선반 부위를 국소마취한 후, 면봉을 비강 내에 삽입하여 진행합니다. 2. 검사 과정에서 결막낭에 플루오레세인 염색약을 점안하여, 염색약이 비강으로 흘러나오는지를 관찰합니다. 3. 검사 결과가 양성인 경우, 눈물길이 정상적으로 개방되어 있거나 눈물의 과다 분비가 있는 상태를 의미합니다. 4. 검사 결과가 음성인 경우, 눈물길의 해부학적 폐쇄 또는 기능적 폐쇄가 존재할 가능성을 시사합니다. 5. 검사 해석 시, 거짓음성 결과가 발생할 수 있으므로 이를 염두에 두고 신중히 판단해야 합니다.",비문증,녹내장,cid_21099_1.json
1,"눈물길 관류술과 더듬자 검사는 눈물길 평가에서 가장 중요한 검사 방법입니다. 검사 시에는 눈꺼풀을 바깥쪽으로 수평으로 견인하여 안정적인 상태를 유지하며 진행해야 합니다. 또한, 눈물소관이 꼬이지 않도록 주의하여 검사를 시행해야 합니다.",,,cid_21100_1.json
